run, planet, e, pericenter, jacobi, mhr1, mhr2, a1_ratio, a2_ratio, mass1_ratio, mass2_ratio, end time, fate
3, 7, 0.09981984248230001, 3.2285999360884703, 3.26664257328, 0.2889976030861464, 0.04907064833345743, 0.9444805809132356, 1.0225222524314685, 0.003177611978801715, 1.3463869320635813, 72802.9060197, ejected
3, 8, 0.113178045424, 3.1106307890315765, 3.7091988403099996, 0.04907064833345743, 0.048249899576538385, 0.9779738266058146, 0.9022874528295306, 0.7427285397573782, 1.0316827005865474, 212130.4073378, ejected
3, 9, 0.110903147551, 3.4563378302599115, 4.00154934405, 0.048249899576538385, 0.07211257709950677, 1.1082942546347592, 0.664226332257226, 0.9692902666987295, 0.5079971976326962, 161812.5069813, ejected
3, 10, 0.038403349904199996, 5.627868810637458, 5.68567827564, 0.07211257709950677, 0.06954592830806056, 1.505510925171728, 1.668549108657687, 1.9685147962627991, 1.9080622318699638, 10000000.0, remaining
4, 1, 0.107137251081, 0.3329580375950524, 0.34863187524000006, 0.012616541286013635, 0.015594985667410232, 0.3549419234062755, 0.19042676051496588, 0.27622899542384965, 1.0133519844715826, 612194.0926593, ejected
4, 2, 0.129523765767, 0.9145436089882213, 1.17857327576, 0.012616541286013635, 0.02664209746410806, 2.817362317765362, 0.5365011793689938, 3.6201847617973124, 3.66852141252109, 740976.0081348, central body collision
4, 3, 0.128478168122, 1.7066917551026408, 2.12118839593, 0.02664209746410806, 0.025467263974081177, 1.863928801006832, 1.0552396408908817, 0.27258938617255546, 0.997905303265445, 296251.9567086, central body collision
4, 4, 0.239271087131, 1.4117430062311176, 1.8315484545200003, 0.025467263974081177, 0.026010364243877728, 0.9476520415360383, 0.9138891165078986, 1.0020990936992724, 0.9883370297440149, 427040.8982641, central body collision
4, 5, 0.169958997266, 1.6855116678239523, 2.04615501782, 0.026010364243877728, 0.029014093938040872, 1.0942246514775702, 0.8872953158859276, 1.0118006003063609, 0.9895684911164119, 974133.9795551, ejected
4, 6, 0.19499273772599998, 1.8423147379395022, 2.73247346308, 0.029014093938040872, 0.03657753702436795, 1.1270204881015757, 0.7559750356881022, 1.0105414723460115, 0.8785276079515667, 40013.103, planet-planet collision
4, 7, 0.0765960226858, 2.795428024226695, 2.8542496447400003, 0.03657753702436795, 0.182015699469266, 1.322795003527837, 0.9175200699724134, 1.1382681556606586, 0.007336549681831802, 17118.0912788, ejected
4, 8, 0.14923086883, 2.8070666520414576, 3.64415032926, 0.182015699469266, 0.22129234170852435, 1.0898944150944474, 0.829041538521147, 136.3038544503277, 5.303043049892408, 10000000.0, remaining
4, 9, 0.173765955326, 3.2882724650533177, 3.4886897175300002, 0.22129234170852435, 0.1589515834717229, 1.2062121782025668, 0.7493602629817059, 0.18857097530450723, 8.10097844927792, 10000000.0, remaining
4, 10, 0.0343341267787, 5.128624868350698, 5.24030770144, 0.1589515834717229, 0.24901478382739925, 1.3344716145222302, 1.6096559129023553, 0.1234418788126927, 0.023277555481130245, 10000000.0, remaining
5, 1, 0.161620963646, 0.3379137241685442, 0.456448407236, 0.05034167028231709, 0.01472748572199467, 0.26887552061800424, 0.2530158132248523, 0.007091125601827613, 0.481454342933754, 1003148.1113336, ejected
5, 2, 0.15674009665, 1.2640830457561758, 1.5958370175299998, 0.05034167028231709, 0.0820417142238178, 3.719193170510736, 0.9410146845770906, 141.02133513786126, 67.89533424843971, 10000000.0, remaining
5, 3, 0.170071213863, 1.3220825829769103, 1.5161699592200002, 0.0820417142238178, 0.07278843244903999, 1.062682672640139, 0.9058403275430763, 0.014728552573890316, 0.027189161566582163, 29437.4003591, central body collision
5, 4, 0.178296220876, 1.4450450562610326, 1.7586551240900001, 0.07278843244903999, 0.08430205146882364, 1.1039473178593344, 0.9136933124631201, 36.779361421320424, 4.9425606156606525, 2267626.680927, ejected
5, 5, 0.040062125860099995, 1.8476035369468036, 2.00151304733, 0.08430205146882364, 0.08529871377416168, 1.094459143302927, 0.9128491586181482, 0.20232427637436953, 0.2710933821532846, 234179.3153632, ejected
5, 6, 0.167712097524, 1.754850890648489, 2.29763911725, 0.08529871377416168, 0.16186336719954766, 1.0954712403019344, 0.7651123206849441, 3.6887658121973965, 0.25309791318616387, 1494170.0815797, ejected
5, 7, 0.00756831557532, 2.7349038586003585, 2.73450873175, 0.16186336719954766, 0.21243226067747575, 1.3069976433065145, 0.6707606269886702, 3.95104008330744, 124.37917656870492, 10000000.0, remaining
5, 8, 0.171730613593, 3.4028710384229366, 4.67376921928, 0.21243226067747575, 0.10832196473303589, 1.4908448107478003, 1.0295220520817858, 0.00803993102050822, 0.10964872850812522, 513401.9761392, central body collision
5, 9, 0.0162050326591, 3.925932459678342, 3.99934138711, 0.10832196473303589, 0.15829489611720207, 0.9713245073069687, 0.6601637538226285, 9.120032795691722, 1.219207795194258, 260798.4830591, ejected
5, 10, 0.209265568092, 4.779882289955021, 6.459107455060001, 0.15829489611720207, 0.12802664025199473, 1.5147756813511426, 1.4713387423689765, 0.8202047296135181, 7.480294033256747, 10000000.0, remaining
6, 1, 0.13089210855, 0.27540738438579376, 0.330135572972, 0.0073212833768587626, 0.06176740319996151, 0.5285026497680162, 0.2727776197464218, 1.744563609376202, 0.004464842810370651, 45949.7083621, central body collision
6, 2, 0.0731642845131, 0.5557218581269626, 0.575018880485, 0.0073212833768587626, 0.07353078478965591, 1.892138100800337, 0.516132927367831, 0.5732092510846117, 0.002559289203543074, 19138.9119925, central body collision
6, 3, 0.139421244439, 0.9997324125613493, 1.10483712396, 0.07353078478965591, 0.10426323429488743, 1.93748537823345, 0.8825450610799503, 390.7334890545399, 37.99524088000749, 10000000.0, remaining
6, 4, 0.155625194431, 1.111454092727723, 1.4928639022799999, 0.10426323429488743, 0.052082708972498976, 1.1330866197090523, 0.7703748197752149, 0.026319085675969075, 0.5980663682549489, 13674.5859219, ejected
6, 5, 0.148115101446, 1.4555767280952783, 1.9541155160400001, 0.052082708972498976, 0.06622483087623435, 1.2980694258566066, 0.943986775295919, 1.672055231792789, 0.9196878221033746, 22487.3608684, ejected
6, 6, 0.170962676904, 1.500591066432307, 2.08480299769, 0.06622483087623435, 0.10712721732531967, 1.0593368743820823, 0.6963144365867989, 1.0873254771526137, 0.31959124623846236, 2447.8425663, ejected
6, 7, 0.256121535462, 1.9336811350947065, 2.60438554323, 0.10712721732531967, 0.21243884247951605, 1.436132797851801, 0.8565779697186429, 3.1289968413398035, 0.25425089373716186, 25882.7286322, ejected
6, 8, 0.040925773885199995, 2.9105039549678495, 2.9110841792, 0.21243884247951605, 0.28673804686026766, 1.1674360482659465, 0.9329661304962489, 3.9331228508237803, 0.8201871379818778, 96213.5737639, ejected
6, 9, 0.0666788182714, 3.0358563520880346, 3.03398857321, 0.28673804686026766, 0.253900759252436, 1.071850271207697, 0.9337234736992244, 1.219233945146425, 36.317711588186235, 10000000.0, remaining
6, 10, 0.10974266987800001, 3.1013256928016406, 3.83859134666, 0.253900759252436, 0.23042332404073998, 1.070980893345437, 1.1479311609905682, 0.027534774529276492, 0.03357133177804707, 10000000.0, remaining
7, 1, 0.295349286017, 1.1625391311203903, 2.07269899266, 0.09248541787501514, 0.09422993197172923, 1.128391887170419, 1.0842188790204756, 58.35950874581318, 61.354740869951094, 118928.0515615, ejected
7, 2, 0.141217923216, 1.2556155940166822, 1.66797161992, 0.09248541787501514, 0.028406138410495368, 0.8862169352419066, 0.9608531320969413, 0.017135168226921408, 1.0513238063257824, 31526.8920009, ejected
7, 3, 0.189537408589, 1.2332459348272191, 1.8094993886900002, 0.028406138410495368, 0.03080282804452996, 1.0407417810228974, 0.9366158171910519, 0.9511817329570884, 0.8124864693029226, 2387.0683275, central body collision
7, 4, 0.153379862552, 1.3754468886151678, 1.61396360907, 0.03080282804452996, 0.08069743899427695, 1.067673619904306, 0.5149420853996461, 1.23078972731442, 0.12053888875415325, 55302.3209704, central body collision
7, 5, 0.11426661904000002, 2.7944726014446437, 3.47637401485, 0.08069743899427695, 0.10891466566816128, 1.941965957635606, 0.9119587465409292, 8.296077808047192, 25.37736466841589, 8904.8304848, ejected
7, 6, 0.111446218632, 3.07401066520923, 3.3170116331, 0.10891466566816128, 0.1056588918570831, 1.0965408290594418, 1.1777315128362147, 0.03940519486818811, 0.03902791149031025, 18832.0396035, ejected
7, 7, 0.0636417731933, 2.7505363281066315, 2.84351051387, 0.1056588918570831, 0.27132807912539997, 0.8490899573467289, 1.03524510831796, 25.62268801517287, 0.0436379324947234, 69722.4838474, ejected
7, 8, 0.214099159503, 2.229974623678123, 3.41638306377, 0.27132807912539997, 0.30416048995193773, 0.9659548178158259, 0.7617550106209579, 22.91584277327799, 520.484438111977, 10000000.0, remaining
7, 9, 0.050273043581900004, 3.537656105987604, 3.8838836371900003, 0.30416048995193773, 0.10187943938886877, 1.3127580206985874, 0.9684430383072541, 0.0019212870294978153, 0.08502718249988449, 28120.2956455, ejected
7, 10, 0.13507569185, 3.3267553918415596, 3.46680943613, 0.10187943938886877, 0.31190255776970527, 1.0325852532823245, 1.3555345733014539, 11.760944801403463, 0.022596150701576233, 10000000.0, remaining
8, 1, 0.0998625655025, 0.28415053363450693, 0.339585388985, 0.005422999435085037, 0.007423990250016565, 0.6228486505783677, 0.4145538753710263, 0.9734573925756093, 0.7600734171992377, 1973372.181, planet-planet collision
8, 2, 0.0273536439384, 0.4929604630112635, 0.503608118377, 0.005422999435085037, 0.008775609394068646, 1.6055264775341735, 0.6655772232725846, 1.0272663268334359, 0.7807978274099986, 5243580.047, planet-planet collision
8, 3, 0.038959142443099996, 0.7318136820902211, 0.790402218058, 0.008775609394068646, 0.012947107746602125, 1.5024552599367629, 0.8695118973978656, 1.280741268603579, 0.6029531590371278, 4076134.2186747, central body collision
8, 4, 0.168565719522, 0.7281335983760309, 1.01180170802, 0.012947107746602125, 0.020975602051779493, 1.1500705200154686, 0.5031457669716046, 1.658503625052611, 1.4917473909013983, 10000000.0, remaining
8, 5, 0.151117725536, 1.4775316288213995, 1.71568008539, 0.020975602051779493, 0.025612898020755004, 1.987495603945796, 1.063540548979968, 0.6703547839931152, 0.9013709431815232, 66965.8111421, central body collision
8, 6, 0.146758245271, 1.3963920537401613, 1.67412047803, 0.025612898020755004, 0.1254527058953361, 0.9402556404258312, 0.7415769898846274, 1.1094211629125195, 0.006641471334394552, 36053.2697045, ejected
8, 7, 0.14415306379, 1.888752808413042, 2.2909689714900003, 0.1254527058953361, 0.1656121117616555, 1.348477654566355, 0.7686876891212013, 150.56904556995454, 236.12710005265885, 10000000.0, remaining
8, 8, 0.058135502693999995, 2.7040674722818263, 2.9686354101599997, 0.1656121117616555, 0.062228106293403564, 1.3009184538173695, 0.7061075245229116, 0.004235007331970746, 0.25418517765115783, 556124.0266438, ejected
8, 9, 0.0892529984747, 3.7030195735682403, 3.9358242703500004, 0.062228106293403564, 0.10471244590170264, 1.4162149039208436, 0.5391234979531117, 3.9341397057085437, 3.6305407727442485, 10000000.0, remaining
8, 10, 0.20355542068, 6.006556370082746, 7.499979970269999, 0.10471244590170264, 0.07007890446892007, 1.8548625756374866, 2.6268840243428118, 0.2754410603256003, 1.0836236120094063, 10000000.0, remaining
9, 1, 0.0595227293279, 0.35800872352976976, 0.35858204564, 0.010439572721732576, 0.014122387567661942, 0.3915227042573244, 0.3295269012104287, 0.9361263702495615, 0.40001463141221644, 5817.3311444, ejected
9, 2, 0.104862262806, 0.8703185093199689, 1.03319243848, 0.010439572721732576, 0.019688574248290167, 2.5541302946833957, 0.8416546412946986, 1.0682318453793909, 0.4273083678922288, 10000000.0, remaining
9, 3, 0.0651758201431, 1.0799020557247032, 1.12666258176, 0.019688574248290167, 0.024885522500583145, 1.1881357874551992, 0.707467698314715, 2.340230323437545, 3.5642137957574924, 17153.285956, ejected
9, 4, 0.274086332159, 1.1853122935656897, 1.9411219441, 0.024885522500583145, 0.023745195516648613, 1.4134920963630382, 0.9707366392909409, 0.28056678339282193, 0.7358322926633059, 5621.3934116, ejected
9, 5, 0.12270066323100001, 1.4756868061387463, 1.6517697743700002, 0.023745195516648613, 0.21091525896200106, 1.0301455199326093, 0.7651347899475017, 1.359005319514523, 0.0013203909781312913, 81428.6477986, ejected
9, 6, 0.0916204787363, 1.9969894878669292, 2.0090679548500003, 0.21091525896200106, 0.23011023400678354, 1.3069592614768086, 1.0882872370676828, 757.3514334483482, 82.21761304269154, 10000000.0, remaining
9, 7, 0.24182829127900002, 1.5315545948565028, 2.34619915925, 0.23011023400678354, 0.09493350025490183, 0.9188750597631129, 0.5400035198794234, 0.01216284398186979, 0.7725835169753922, 12015.9602755, ejected
9, 8, 0.264155240059, 2.752672339414496, 2.79727239598, 0.09493350025490183, 0.11040968699798019, 1.8518397810134433, 1.0011967572827638, 1.29435844543374, 3.6319565332067314, 5694.4023966, ejected
9, 9, 0.218111467415, 2.9214181737480605, 3.48673802416, 0.11040968699798019, 0.06271884514256375, 0.9988046732332495, 1.3356406224595616, 0.2753336915948933, 3.6697454366750613, 2124.8036828, ejected
9, 10, 0.1237048092, 2.451374656744442, 3.08918794115, 0.06271884514256375, 0.0912002901507024, 0.7487043918734033, 0.7478094454734133, 0.27249846542653944, 0.0750280084398325, 10000000.0, remaining
10, 1, 0.233413169889, 0.3321386365589466, 0.344028328451, 0.033714055815524176, 0.013746198665616422, 0.656203962234504, 0.44954829327267043, 0.02476011715916704, 2.8954836458323925, 823416.8752656, ejected
10, 2, 0.19742754784299998, 0.5299116226237452, 0.7896076822560001, 0.033714055815524176, 0.04980472971780531, 1.5239164307920403, 0.6850740305527413, 40.387531027080215, 116.94143558445909, 10000000.0, remaining
10, 3, 0.161531875165, 0.8081058461703831, 1.10633896626, 0.04980472971780531, 0.022469521092060334, 1.4596962596774623, 0.7824272612912788, 0.00855128889945742, 0.2955797045245993, 8723.6239022, ejected
10, 4, 0.14181069200899998, 1.0571115482566975, 1.14083414228, 0.022469521092060334, 0.025802890432164258, 1.2780740772626582, 0.9345506561808142, 3.383182216818192, 3.9597765425520035, 833007.7769321, ejected
10, 5, 0.195189737928, 1.0607874583419767, 1.54906351474, 0.025802890432164258, 0.06664219141449898, 1.0700329547535226, 0.9187931511697578, 0.25253950298809497, 0.014942648141708008, 4864.468, planet-planet collision
10, 6, 0.268339103175, 1.0496076004060948, 1.58894760326, 0.06664219141449898, 0.11088015241744979, 1.0883842557237764, 0.509706638261824, 66.92254214357052, 3.6909440959329642, 10000000.0, remaining
10, 7, 0.123299427922, 2.467448642396665, 2.51995551624, 0.11088015241744979, 0.08605129359685182, 1.9619128434547168, 1.0664902383236055, 0.2709333910264032, 26.95649569902547, 10000000.0, remaining
10, 8, 0.0236437958452, 2.576607328384427, 2.68708503536, 0.08605129359685182, 0.041481699673256676, 0.9376550896254614, 0.7631982511530763, 0.03709681002921132, 0.8056442229531128, 33061.9806953, ejected
10, 9, 0.07570303869219999, 3.196053982789509, 3.64685805411, 0.041481699673256676, 0.06685501060669408, 1.3102755391396042, 0.5404559276670244, 1.2412426869201276, 1.2668280978645876, 22916.018, planet-planet collision
10, 10, 0.266808341578, 4.690939282704389, 4.70178507376, 0.06685501060669408, 0.05899569110805435, 1.8502896328969514, 2.424389246308473, 0.7893730820192867, 0.9798035653080417, 10000000.0, remaining
11, 1, 0.0720519927999, 0.21525013800962156, 0.24817699526, 0.02082634297506264, 0.010360515716284959, 0.5477626498945557, 0.44301543924750636, 0.007172545570778192, 0.09722564251694288, 5045.4437821, ejected
11, 2, 0.19564457275400002, 0.34062410287251094, 0.34037164564800004, 0.02082634297506264, 0.03074224689078044, 1.8256082268341953, 0.8087726305048122, 139.42051537101688, 13.555249186990427, 10000000.0, remaining
11, 3, 0.263606068987, 0.3855770124108496, 0.48038757350199995, 0.03074224689078044, 0.026355980618654476, 1.2364414450768806, 0.8074519235495656, 0.07377215912487572, 0.2604871969799496, 1060.1352964, ejected
11, 4, 0.370711839464, 0.40806920399436164, 0.421389660137, 0.026355980618654476, 0.07001820959884336, 1.2384638277954572, 0.2403226804558855, 3.83896026980924, 66.1681988777369, 41.99, planet-planet collision
